point_of_origin,nearest_point,distance_in_meter
POINT (28.97986 41.04961),POINT (28.97870225 41.05463435),506.19911058484865
POINT (28.98148 41.04654),POINT (28.9821093 41.0412067),524.4210011122688
POINT (28.96395 41.05874),POINT (28.9736036 41.0620394),1117.2423610713176
POINT (28.98487 41.04604000000001),POINT (28.9821093 41.0412067),561.6864775037287
POINT (28.98164 41.04737),POINT (28.9821093 41.0412067),602.8979551915666
POINT (28.98443 41.05944),POINT (28.9863997 41.05934910000001),218.4923814602289
POINT (28.98627 41.04766),POINT (28.98894300000007 41.05008799900003),379.15198075239425
POINT (28.98661 41.04918),POINT (28.98894300000007 41.05008799900003),273.2999384569239
POINT (28.98688 41.04976),POINT (28.98894300000007 41.05008799900003),230.8770616299028
POINT (28.98341 41.04701),POINT (28.9821093 41.0412067),583.6458213158286
POINT (28.99785 41.07249),POINT (28.9996767 41.07080525),260.65445352929765
POINT (28.98657 41.05009),POINT (28.9868253 41.0523695),223.93536793208992
POINT (28.99822 41.06421),POINT (28.998253 41.065578),133.34885955457838
POINT (28.98802 41.04846),POINT (28.98894300000007 41.05008799900003),188.77166013743678
POINT (28.9868 41.04964),POINT (28.98894300000007 41.05008799900003),241.49954650634203
POINT (28.98659 41.04927),POINT (28.98894300000007 41.05008799900003),272.7067410291517
POINT (28.98521 41.0502),POINT (28.9868253 41.0523695),277.0415361213156
POINT (28.99509 41.06516),POINT (28.9967448 41.0652149),183.48891210339627
POINT (28.98893 41.057),POINT (28.9863997 41.05934910000001),362.0157815324166
POINT (28.99231 41.05907),POINT (28.9892825 41.0616722),420.59342611615546
POINT (28.99531 41.05313),POINT (28.9946951 41.0530658),68.43937811727595
POINT (28.99615 41.05323),POINT (28.9946951 41.0530658),162.04669169643464
POINT (28.99318 41.05486),POINT (28.9946951 41.0530658),242.4186967406379
POINT (28.99242000000001 41.05172),POINT (28.9910654 41.0517089),150.14183853175228
POINT (28.99681 41.05597),POINT (28.9971406 41.05509910000001),92.43494412046493
POINT (28.98961 41.05723),POINT (28.9863997 41.05934910000001),411.3995613405489
POINT (28.98556 41.05418),POINT (28.9868253 41.0523695),225.38230338376755
POINT (28.99185 41.05926),POINT (28.9892825 41.0616722),369.1004790126998
POINT (28.98654 41.04708),POINT (28.98894300000007 41.05008799900003),396.05740592853385
POINT (28.99679 41.07043),POINT (28.9996767 41.07080525),322.0320818292733
POINT (28.99271 41.07076),POINT (28.9936129 41.0679197),294.3102514970247
POINT (28.99457 41.07087),POINT (28.9936129 41.0679197),306.43734360954863
POINT (28.99354000000001 41.07105),POINT (28.9936129 41.0679197),305.1388650094195
POINT (29.00389 41.0712),POINT (29.00218711700007 41.06914646600006),275.0604646369708
POINT (29.00004 41.05738),POINT (28.9995352 41.0557256),170.63669373391812
POINT (28.99502 41.07635),POINT (28.9996767 41.07080525),747.1948524935109
POINT (28.99835 41.07423),POINT (28.9996767 41.07080525),364.6681669984257
POINT (28.98798 41.06089),POINT (28.9892825 41.0616722),163.25143887088845
POINT (28.98476 41.07007),POINT (28.9839321 41.0685933),170.67522810392651
POINT (28.99675 41.05654000000001),POINT (28.9971406 41.05509910000001),146.92677001400548
POINT (28.98464 41.04207),POINT (28.9821093 41.0412067),292.8372988751165
POINT (28.99533 41.06856),POINT (28.9954953 41.0670708),146.26442167763932
POINT (28.99489 41.05225),POINT (28.9946951 41.0530658),82.37742141999674
POINT (28.98238 41.04462),POINT (28.9821093 41.0412067),333.9953843336002
POINT (29.01211 41.1237),POINT (29.017713 41.0877267),3559.29090390066
POINT (28.9804 41.04506),POINT (28.9821093 41.0412067),420.611195478205
POINT (28.99363 41.05261),POINT (28.9946951 41.0530658),126.12993579666495
POINT (28.98862 41.0517),POINT (28.98894300000007 41.05008799900003),161.11627026650274
POINT (28.98404 41.05005),POINT (28.9868253 41.0523695),382.6181072648679
POINT (28.98367 41.04166),POINT (28.9821093 41.0412067),178.53277775445025
POINT (28.98352 41.04902),POINT (28.9868253 41.0523695),490.6701871930578
POINT (28.99771 41.07347),POINT (28.9996767 41.07080525),339.0214687436517
POINT (28.98421 41.04367),POINT (28.9821093 41.0412067),334.42438433997177
POINT (28.98656 41.05012),POINT (28.9868253 41.0523695),221.18019908210223
POINT (28.98205 41.04905),POINT (28.9868253 41.0523695),620.306324897631
POINT (29.00336 41.07116),POINT (29.00218711700007 41.06914646600006),235.35158092042437
POINT (28.98007 41.05592),POINT (28.97870225 41.05463435),196.67351927903425
POINT (28.98641 41.06018),POINT (28.9863997 41.05934910000001),80.98062775704574
POINT (28.98361 41.04768),POINT (28.9868253 41.0523695),579.5278536782744
POINT (28.99711 41.04984),POINT (29.0004588 41.0487174),386.94972574152337
POINT (28.97957 41.04843),POINT (28.97870225 41.05463435),612.2676011349697
POINT (28.99911 41.06422),POINT (28.9982534 41.0655781),162.8683781052722
POINT (28.98616 41.04949000000001),POINT (28.98894300000007 41.05008799900003),313.911972334583
POINT (28.99556 41.06029),POINT (28.99561331400002 41.05553430600003),463.44698654809525
POINT (28.98638 41.04747),POINT (28.98894300000007 41.05008799900003),381.8187214672574
POINT (28.98127 41.04654),POINT (28.9821093 41.0412067),528.0213492982535
POINT (28.98298 41.05193),POINT (28.9868253 41.0523695),428.3425368753385
POINT (28.98374 41.05331),POINT (28.9868253 41.0523695),354.0306745030694
POINT (28.98305 41.05825),POINT (28.9863997 41.05934910000001),386.40777113579196
POINT (28.98875 41.0551),POINT (28.9868253 41.0523695),341.043366489858
POINT (28.98327 41.05766),POINT (28.9863997 41.05934910000001),383.9568703367147
POINT (29.00113 41.06531),POINT (29.0009636 41.065532),28.426337209645702
POINT (28.9928 41.05457),POINT (28.9946951 41.0530658),256.13162332906666
POINT (28.9908 41.05463),POINT (28.9910654 41.0517089),286.16949080438474
POINT (28.98479 41.043),POINT (28.9821093 41.0412067),344.7044351137412
POINT (28.98478 41.04239000000001),POINT (28.9821093 41.0412067),317.6777344196346
POINT (28.97895 41.04747),POINT (28.9821093 41.0412067),703.7088073756651
POINT (28.98538 41.04286),POINT (28.9821093 41.0412067),396.7029256497057
POINT (28.98466 41.04217),POINT (28.9821093 41.0412067),297.887433661043
POINT (28.98568 41.04244),POINT (28.9821093 41.0412067),413.6083543490005
POINT (28.98676 41.04245),POINT (28.9821093 41.0412067),529.5115594145591
POINT (28.982 41.04685),POINT (28.9821093 41.0412067),550.1053454457335
POINT (28.98577 41.05532),POINT (28.9868253 41.0523695),310.4111158455879
POINT (28.98521 41.0493),POINT (28.9868253 41.0523695),348.6127172752073
POINT (28.9985 41.06309),POINT (28.998253 41.065578),243.9726263513678
POINT (28.98036 41.04583),POINT (28.9821093 41.0412067),490.5151278344054
POINT (28.98794 41.04684),POINT (28.98894300000007 41.05008799900003),335.4715335788649
POINT (28.97825 41.04546),POINT (28.9821093 41.0412067),595.6434669345076
POINT (29.00059000000001 41.06266),POINT (29.0009039 41.06547929999999),276.9019140533521
POINT (28.9859 41.05715),POINT (28.9863997 41.05934910000001),221.34747380553358
POINT (28.98015 41.05137),POINT (28.97870225 41.05463435),356.313939113566
POINT (28.99874 41.0505),POINT (29.0004588 41.0487174),257.8022707377449
POINT (28.99395 41.06153),POINT (28.9967448 41.0652149),474.2191629031839
POINT (28.99345 41.05094),POINT (28.993006 41.05005999999999),98.86911242454235
POINT (28.99037 41.05407),POINT (28.9910654 41.0517089),242.64997822678882
POINT (29.00395 41.07077),POINT (29.00218711700007 41.06914646600006),251.39963539183785
POINT (28.9876 41.05375),POINT (28.9868253 41.0523695),159.59717780612084
POINT (28.98906 41.0574),POINT (28.9863997 41.05934910000001),350.73836659467275
POINT (28.9814 41.0457),POINT (28.9821093 41.0412067),444.90003607588994
POINT (28.98648 41.10483),POINT (29.01134024300007 41.08607120700003),3306.55478234861
POINT (28.98178 41.05848),POINT (28.9863997 41.05934910000001),518.9845995882513
POINT (28.98399 41.04603),POINT (28.9821093 41.0412067),514.1995826786768
POINT (29.00389 41.07227),POINT (29.00218711700007 41.06914646600006),358.11831884524065
POINT (29.00688 41.07100000000001),POINT (29.00658198800005 41.06918643200004),179.76129616701166
POINT (28.9776 41.05664),POINT (28.97870225 41.05463435),230.50682691209389
POINT (29.01769 41.11055),POINT (29.017713 41.0877267),2223.4998923152352
POINT (29.00514 41.0839),POINT (29.01134024300007 41.08607120700003),719.03231504089
POINT (28.98572 41.04475),POINT (28.9821093 41.0412067),528.5765232057206
POINT (28.98565 41.06118),POINT (28.9863997 41.05934910000001),196.8246780397391
POINT (28.98292 41.04908),POINT (28.9868253 41.0523695),538.6297220057079
POINT (28.9836 41.04182),POINT (28.9821093 41.0412067),175.70090817337964
POINT (28.9844 41.04363),POINT (28.9821093 41.0412067),346.7462167451879
POINT (28.99645 41.0546),POINT (28.9971406 41.05509910000001),90.68652907242333
POINT (28.97717 41.05221),POINT (28.97870225 41.05463435),290.9773538891241
POINT (28.98535 41.04255),POINT (28.9821093 41.0412067),382.29706528536104
POINT (28.98541 41.04259),POINT (28.9821093 41.0412067),389.8824494792851
POINT (28.98609 41.05899),POINT (28.9863997 41.05934910000001),49.01942752232275
POINT (28.98249 41.04562),POINT (28.9821093 41.0412067),432.1651945734042
POINT (28.99748 41.07442),POINT (28.9996767 41.07080525),428.181569468345
POINT (28.99619 41.05785),POINT (28.99561331400002 41.05553430600003),234.52562873296944
POINT (28.98144000000001 41.05291),POINT (28.97870225 41.05463435),346.86711979952287
POINT (28.97505 41.05582),POINT (28.97870225 41.05463435),420.9686553958832
POINT (28.98511 41.04584000000001),POINT (28.9821093 41.0412067),560.7993616559695
POINT (28.9973 41.06936),POINT (28.997029 41.067248),207.97698586647078
POINT (28.98691 41.04977),POINT (28.98894300000007 41.05008799900003),227.44966011739328
POINT (28.98586 41.06324),POINT (28.98725545 41.06247485),171.70133045152588
POINT (28.98463 41.05198),POINT (28.9868253 41.0523695),246.26015188532523
POINT (28.98719 41.04673),POINT (28.98894300000007 41.05008799900003),380.5715711471597
POINT (28.98479 41.04285),POINT (28.9821093 41.0412067),337.5282963802243
POINT (28.98203 41.05439000000001),POINT (28.97870225 41.05463435),369.6006045513952
POINT (28.996 41.04914),POINT (28.993006 41.05005999999999),343.73824120403134
POINT (28.99244 41.0545),POINT (28.9946951 41.0530658),286.3640319169738
POINT (28.99391 41.0721),POINT (28.9936129 41.0679197),408.67712662168435
POINT (28.97937 41.04497),POINT (28.9821093 41.0412067),476.1225866507215
POINT (29.00718 41.07536),POINT (29.00658198800005 41.06918643200004),605.1466938947943
POINT (29.00371 41.06978),POINT (29.00218711700007 41.06914646600006),179.72350672144034
POINT (28.99203 41.07351),POINT (28.9899423 41.06849260000001),540.922279259497
POINT (28.99401 41.05618),POINT (28.99561331400002 41.05553430600003),188.5142839494646
POINT (28.9925 41.07198),POINT (28.9936129 41.0679197),414.4393078425538
POINT (28.99247 41.07205),POINT (28.9936129 41.0679197),421.94260571405624
POINT (28.97985 41.05656),POINT (28.97870225 41.05463435),226.72229973769484
POINT (28.99879 41.11394),POINT (29.01134024300007 41.08607120700003),3050.930157097197
POINT (28.98558 41.04199000000001),POINT (28.9821093 41.0412067),392.1777157522801
POINT (28.98257000000001 41.05349),POINT (28.97870225 41.05463435),442.9532908565809
POINT (28.98092 41.0464),POINT (28.9821093 41.0412067),523.0033992324176
POINT (29.00476 41.07124),POINT (29.00658198800005 41.06918643200004),284.2798254310295
POINT (28.98407000000001 41.05715),POINT (28.9863997 41.05934910000001),335.5626414582424
POINT (28.98206 41.05108),POINT (28.97870225 41.05463435),508.4215639590453
POINT (28.99363 41.05925),POINT (28.99561331400002 41.05553430600003),423.5773300603071
POINT (28.99813 41.05889000000001),POINT (28.9993687 41.0557129),338.6546969094241
POINT (28.9883 41.0528),POINT (28.9868253 41.0523695),168.7472980400552
POINT (28.98853 41.05309000000001),POINT (28.9868253 41.0523695),201.5656695458638
POINT (28.99298 41.07311),POINT (28.9936129 41.0679197),510.6112110065213
POINT (28.98504 41.05229),POINT (28.9868253 41.0523695),198.02628705025506
POINT (28.98525 41.05209),POINT (28.9868253 41.0523695),176.7110246434941
POINT (28.99577 41.05362),POINT (28.9946951 41.0530658),130.80530664975024
POINT (29.0085 41.0804),POINT (29.01365240600007 41.08225028000004),598.8491364968652
POINT (28.98565 41.0515),POINT (28.9868253 41.0523695),155.39910660783087
POINT (28.99614 41.05394),POINT (28.9971406 41.05509910000001),158.29053598401956
POINT (29.00425 41.07224),POINT (29.00218711700007 41.06914646600006),378.3273943696613
POINT (28.99999 41.0725),POINT (28.9996767 41.07080525),168.7463629205762
POINT (28.98577 41.0464),POINT (28.98894300000007 41.05008799900003),502.83877233278815
POINT (28.9876 41.04715),POINT (28.98894300000007 41.05008799900003),322.6903820481913
POINT (29.0034 41.06991),POINT (29.00218711700007 41.06914646600006),153.643781884813
POINT (28.99628 41.0516),POINT (28.9946951 41.0530658),226.40380831255547
POINT (28.9862 41.05066),POINT (28.9868253 41.0523695),180.43452863683896
POINT (28.98825 41.05043),POINT (28.98894300000007 41.05008799900003),83.72799515516715
POINT (28.99767 41.06947),POINT (28.997029 41.067248),227.87307826157536
POINT (28.97709 41.05409),POINT (28.97870225 41.05463435),186.40335245169848
POINT (28.98629 41.06401),POINT (28.98725545 41.06247485),183.93258049970672
POINT (28.998 41.05531),POINT (28.998429 41.055493),50.78217846745923
POINT (28.99585 41.05542),POINT (28.99561331400002 41.05553430600003),28.49992482102219
POINT (28.99051 41.0576),POINT (28.9892825 41.0616722),419.50362041812497
POINT (28.99811 41.10396),POINT (29.01134024300007 41.08607120700003),2277.7802044551013
POINT (28.98877 41.05309000000001),POINT (28.9868253 41.0523695),226.68961470898404
POINT (28.98129 41.04662),POINT (28.9821093 41.0412067),535.317118641446
POINT (28.98079 41.0478),POINT (28.9821093 41.0412067),658.9866476473003
POINT (28.98372 41.04282),POINT (28.9821093 41.0412067),237.88601392156454
POINT (28.9883 41.06019000000001),POINT (28.9892825 41.0616722),180.88976389392556
POINT (29 41.07197),POINT (28.9996767 41.07080525),119.01464327309209
POINT (28.99212 41.05928),POINT (28.9892825 41.0616722),391.47158342727397
POINT (28.98202 41.04833),POINT (28.9868253 41.0523695),662.2925425536623
POINT (28.98608 41.04331),POINT (28.9821093 41.0412067),485.4871675431893
POINT (28.99425 41.06931),POINT (28.9936129 41.0679197),152.77542760906303
POINT (28.98387 41.05011),POINT (28.9868253 41.0523695),394.68464281368335
POINT (28.9857 41.0573),POINT (28.9863997 41.05934910000001),214.2192774260007
POINT (28.98451 41.05878),POINT (28.9863997 41.05934910000001),216.66430233921943
POINT (28.99368 41.07119),POINT (28.9936129 41.0679197),318.76071577414575
POINT (28.98419 41.04489),POINT (28.9821093 41.0412067),426.6521972051157
POINT (28.99436 41.06363),POINT (28.9967448 41.0652149),306.1315412491469
POINT (28.98557000000001 41.05599),POINT (28.9863997 41.05934910000001),340.0227643812341
POINT (28.98527 41.05405),POINT (28.9868253 41.0523695),237.77238975055639
POINT (28.98755 41.0544),POINT (28.9868253 41.0523695),213.5553000277487
POINT (28.99326 41.05591),POINT (28.99561331400002 41.05553430600003),263.3877663401769
POINT (28.97974 41.06101),POINT (28.9736036 41.0620394),687.4899664413265
POINT (28.99689 41.06854000000001),POINT (28.997029 41.067248),126.83390251446777
POINT (28.99859 41.06959000000001),POINT (28.9996767 41.07080525),168.90480810386916
POINT (28.97455 41.05795),POINT (28.9736036 41.0620394),412.1380429678016
POINT (28.98425 41.05519),POINT (28.9868253 41.0523695),396.26201120954556
POINT (28.98003 41.04847),POINT (28.97870225 41.05463435),618.5283368001061
POINT (28.98634 41.0476),POINT (28.98894300000007 41.05008799900003),376.8559194165702
POINT (28.9822 41.04889),POINT (28.9868253 41.0523695),614.645368903189
POINT (29.00589 41.07023),POINT (29.00658198800005 41.06918643200004),127.36115569583612
POINT (28.99168 41.05821),POINT (28.9892825 41.0616722),429.4641496218597
POINT (28.99648 41.04826),POINT (28.993006 41.05005999999999),423.1110971865849
POINT (28.97837 41.04672),POINT (28.9821093 41.0412067),678.579798652459
POINT (28.98266 41.045),POINT (28.9821093 41.0412067),374.6826646308161
POINT (28.97948 41.05219),POINT (28.97870225 41.05463435),253.33947105555015
POINT (28.99264 41.07084),POINT (28.9936129 41.0679197),304.31502841848936
POINT (28.98546 41.05337),POINT (28.9868253 41.0523695),180.0145878868054
POINT (28.9837 41.0446),POINT (28.9821093 41.0412067),374.7562137473589
POINT (28.99107 41.07085),POINT (28.9899423 41.06849260000001),261.5247616463045
POINT (28.97885 41.04598),POINT (28.9821093 41.0412067),588.9844671092329
POINT (28.98632000000001 41.05645),POINT (28.9863997 41.05934910000001),282.6602826466033
POINT (28.99018 41.05151),POINT (28.9910654 41.0517089),100.02963425453893
POINT (28.98108 41.0616),POINT (28.9863997 41.05934910000001),629.0949382488585
POINT (28.99735 41.065),POINT (28.9967448 41.0652149),70.27033939052902
POINT (28.97959 41.05655),POINT (28.97870225 41.05463435),211.0377105182324
POINT (28.99346 41.06942),POINT (28.9936129 41.0679197),147.1756247940271
POINT (28.99577 41.07148),POINT (28.9996767 41.07080525),437.9652044930377
POINT (28.98022000000001 41.0534),POINT (28.97870225 41.05463435),206.80814918123443
POINT (28.9839 41.04413),POINT (28.9821093 41.0412067),347.2084924227612
POINT (28.98501 41.06089),POINT (28.9863997 41.05934910000001),215.11386126148398
POINT (28.99867 41.07016),POINT (28.9996767 41.07080525),128.07316997910232
POINT (28.99801 41.06372),POINT (28.998253 41.065578),183.03713142400824
POINT (28.97969 41.05798),POINT (28.97870225 41.05463435),343.95002672339734
POINT (28.9962 41.07253),POINT (28.9996767 41.07080525),420.39676259675855
POINT (28.99127 41.05616),POINT (28.99561331400002 41.05553430600003),485.2398131982022
POINT (28.98429 41.05126),POINT (28.9868253 41.0523695),301.08541305169007
POINT (28.9959 41.05167),POINT (28.9946951 41.0530658),190.61376905096668
POINT (28.98498 41.05679),POINT (28.9863997 41.05934910000001),294.88222188595114
POINT (28.99557 41.05821),POINT (28.99561331400002 41.05553430600003),260.771957316828
POINT (28.9902 41.07271),POINT (28.9899423 41.06849260000001),411.9694394751829
POINT (28.98561 41.0427),POINT (28.9821093 41.0412067),414.395768689566
POINT (28.98069000000001 41.05085),POINT (28.97870225 41.05463435),429.60721037485183
POINT (29.00508 41.07195),POINT (29.00658198800005 41.06918643200004),316.57021878668627
POINT (28.97435 41.05892),POINT (28.9736036 41.0620394),315.0813753898083
POINT (28.98657 41.04174),POINT (28.9821093 41.0412067),497.12809972082295
POINT (28.98854 41.05197),POINT (28.9868253 41.0523695),193.9962912152202
POINT (28.98961 41.05151),POINT (28.9910654 41.0517089),162.47042400831663
POINT (28.98646 41.05188),POINT (28.9868253 41.0523695),62.56854282106243
POINT (28.98512 41.04248),POINT (28.9821093 41.0412067),356.017688636289
POINT (28.98729 41.04824),POINT (28.98894300000007 41.05008799900003),256.90053405653805
POINT (28.98735 41.04992),POINT (28.98894300000007 41.05008799900003),177.31845553197172
POINT (28.98311 41.06082),POINT (28.9863997 41.05934910000001),391.7805568099224
POINT (28.9841 41.04295),POINT (28.9821093 41.0412067),278.4702568036557
POINT (28.99237 41.05585),POINT (28.99561331400002 41.05553430600003),360.7887471655599
POINT (29.00116 41.07158),POINT (28.9996767 41.07080525),180.9062238801977
POINT (28.98328 41.04766),POINT (28.9868253 41.0523695),604.1896816044688
POINT (28.98054 41.04672),POINT (28.9821093 41.0412067),564.7577391915298
POINT (28.98586 41.04821),POINT (28.98894300000007 41.05008799900003),387.62936935058224
POINT (28.99311 41.05675),POINT (28.99561331400002 41.05553430600003),301.6876284250474
POINT (28.98104 41.05072),POINT (28.97870225 41.05463435),461.15682020716133
POINT (28.97889 41.04746),POINT (28.9821093 41.0412067),706.2003665860148
POINT (28.99233 41.05024),POINT (28.993006 41.05005999999999),76.95063328961437
POINT (28.99387 41.06876),POINT (28.9936129 41.0679197),86.69956108365048
POINT (29.00767 41.08071),POINT (29.01365240600007 41.08225028000004),679.835515631618
POINT (28.99391 41.05102),POINT (28.993006 41.05005999999999),137.07739150357872
POINT (28.99642 41.06331),POINT (28.9967448 41.0652149),189.0761988061495
POINT (28.99664000000001 41.06787),POINT (28.997029 41.067248),74.3797253814059
POINT (28.97477 41.06038),POINT (28.9736036 41.0620394),207.04968573839403
POINT (29.0099 41.06516),POINT (29.0084154 41.0687452),386.1233221666816
POINT (28.98541 41.05738),POINT (28.9863997 41.05934910000001),221.03319294202902
POINT (28.99691 41.06158),POINT (28.9967448 41.0652149),354.6644590180972
POINT (28.98874 41.0614),POINT (28.9892825 41.0616722),65.71928483727079
POINT (28.98781 41.06182),POINT (28.98725545 41.06247485),88.60150745620031
POINT (28.98887 41.06193),POINT (28.9892825 41.0616722),52.16726508629063
POINT (28.98918 41.0631),POINT (28.9892473 41.0625182),57.184426172589006
POINT (28.98595 41.04186),POINT (28.9821093 41.0412067),430.42064547062165
POINT (28.98297 41.0577),POINT (28.9863997 41.05934910000001),412.70876285257
POINT (28.99333 41.07137),POINT (28.9936129 41.0679197),337.6735269655185
POINT (28.97416 41.05817),POINT (28.9736036 41.0620394),382.13373625069937
POINT (29.01259000000001 41.0734),POINT (29.0167598 41.0740579),466.5874438542143
POINT (28.98783 41.06058),POINT (28.9892825 41.0616722),192.9913338025035
POINT (28.99715 41.05945),POINT (28.998429 41.055493),410.80757711447905
POINT (28.98655 41.0681),POINT (28.9839321 41.0685933),294.11178201697925
POINT (29.00825 41.07586),POINT (29.00658198800005 41.06918643200004),675.990694324872
POINT (29.00757 41.07071),POINT (29.00658198800005 41.06918643200004),184.4658474201769
POINT (28.97991 41.05304),POINT (28.97870225 41.05463435),205.0918480526225
POINT (28.98497 41.04204),POINT (28.9821093 41.0412067),327.3016898199865
POINT (28.99454 41.05572),POINT (28.99561331400002 41.05553430600003),120.32977036644782
POINT (28.99073 41.05946),POINT (28.9892825 41.0616722),268.72263618096554
POINT (29.00311 41.07249),POINT (29.00218711700007 41.06914646600006),341.46279950024297
POINT (29.01578 41.11113),POINT (29.017713 41.0877267),2290.0681998459745
POINT (29.00835 41.07645),POINT (29.00658198800005 41.06918643200004),734.3322949834418
POINT (28.98598 41.0619),POINT (28.98725545 41.06247485),152.0603668586934
POINT (28.99333 41.07215),POINT (28.9936129 41.0679197),413.41250729430703
POINT (29.00086 41.07381),POINT (28.9996767 41.07080525),320.81188519767534
POINT (28.99903 41.06908),POINT (28.9996767 41.07080525),182.75065147982744
POINT (28.99384 41.05983),POINT (28.99561331400002 41.05553430600003),462.43620253197867
POINT (28.98862 41.05317),POINT (28.9868253 41.0523695),213.6661431943231
POINT (28.98809 41.06953),POINT (28.9899423 41.06849260000001),228.84133458745987
POINT (28.98481 41.04178),POINT (28.9821093 41.0412067),304.5029026721681
POINT (28.99978 41.07227),POINT (28.9996767 41.07080525),143.18251085418126
POINT (28.99178 41.06969),POINT (28.9899423 41.06849260000001),234.737447873942
POINT (28.98443 41.05925),POINT (28.9863997 41.05934910000001),218.5262389091625
POINT (28.98939 41.05651),POINT (28.9863997 41.05934910000001),431.73343311094436
POINT (29.00871 41.0693),POINT (29.0084154 41.0687452),63.151208803488665
POINT (28.99654 41.07184),POINT (28.9996767 41.07080525),361.9840149194262
POINT (28.98537 41.05144),POINT (28.9868253 41.0523695),184.99290695964035
POINT (29.01125 41.1143),POINT (29.017713 41.0877267),2686.1869341554398
POINT (28.98624 41.05297),POINT (28.9868253 41.0523695),87.36664736799173
POINT (28.98698 41.05318),POINT (28.9868253 41.0523695),80.82385945562136
POINT (28.99643 41.06922),POINT (28.997029 41.067248),203.30144027258075
POINT (28.98848 41.05388),POINT (28.9868253 41.0523695),235.1657877313841
POINT (28.98346 41.04858),POINT (28.9868253 41.0523695),524.8864341069484
POINT (28.98258 41.04643),POINT (28.9821093 41.0412067),511.7055336629654
POINT (28.97648 41.04488),POINT (28.9821093 41.0412067),719.3350499421163
POINT (28.98148 41.04323),POINT (28.9821093 41.0412067),209.15520027369652
POINT (28.99201 41.05526),POINT (28.9946951 41.0530658),366.44932718384496
POINT (29.00246 41.07),POINT (29.00218711700007 41.06914646600006),88.49453687264165
POINT (29.00585 41.0844),POINT (29.01134024300007 41.08607120700003),629.9241725415926
POINT (28.98509 41.05223),POINT (28.9868253 41.0523695),192.8127504638443
POINT (28.98614 41.06372),POINT (28.98725545 41.06247485),173.22970509769922
POINT (28.98502 41.05839),POINT (28.9863997 41.05934910000001),179.22178140178696
POINT (28.98943 41.05262000000001),POINT (28.9910654 41.0517089),201.8369338216499
POINT (28.99596 41.05377),POINT (28.9946951 41.0530658),156.08837314062416
POINT (28.98476 41.04177),POINT (28.9821093 41.0412067),298.876406192723
POINT (28.99217 41.05611),POINT (28.99561331400002 41.05553430600003),385.7429574747111
POINT (28.98378 41.05677),POINT (28.9863997 41.05934910000001),384.02951055028706
POINT (28.98597 41.06056),POINT (28.9863997 41.05934910000001),127.25286319060642
POINT (28.9938 41.07192),POINT (28.9936129 41.0679197),390.35968494408075
POINT (29.01139 41.07648),POINT (29.0167598 41.0740579),640.2406003506973
POINT (28.98243 41.04977),POINT (28.9868253 41.0523695),549.0868330729633
POINT (28.99557 41.05708),POINT (28.99561331400002 41.05553430600003),150.6936151365444
POINT (28.9864 41.04344),POINT (28.9821093 41.0412067),522.9987766724405
POINT (28.98686 41.04227),POINT (28.9821093 41.0412067),536.6456252470103
POINT (28.98653 41.04316),POINT (28.9821093 41.0412067),525.6487138726245
POINT (28.98605 41.04257),POINT (28.9821093 41.0412067),456.52932858570614
POINT (28.98646 41.04237),POINT (28.9821093 41.0412067),495.3591709560643
POINT (28.98647 41.04284000000001),POINT (28.9821093 41.0412067),508.85559252643674
POINT (28.98458 41.04223),POINT (28.9821093 41.0412067),291.4346338021544
POINT (28.98538 41.04281),POINT (28.9821093 41.0412067),394.74898864685656
POINT (28.98683 41.04273),POINT (28.9821093 41.0412067),543.8732103056215
POINT (28.98092 41.05909000000001),POINT (28.97870225 41.05463435),498.9818452551763
POINT (28.98445 41.05666),POINT (28.9863997 41.05934910000001),339.6656973174682
POINT (28.98554 41.04188),POINT (28.9821093 41.0412067),385.86323513737716
POINT (28.98625 41.04231),POINT (28.9821093 41.0412067),471.3634255176158
POINT (28.98465 41.04274),POINT (28.9821093 41.0412067),318.78962982805587
POINT (28.98481 41.04251),POINT (28.9821093 41.0412067),325.16553726173026
POINT (28.98603 41.04216),POINT (28.9821093 41.0412067),444.3726085553975
POINT (28.98611 41.04322),POINT (28.9821093 41.0412067),484.8884907292771
POINT (28.98692 41.04252),POINT (28.9821093 41.0412067),548.3417676227116
POINT (28.98504 41.04331),POINT (28.9821093 41.0412067),384.09201263683667
POINT (28.98663 41.04356),POINT (28.9821093 41.0412067),551.0452449056299
POINT (28.98662 41.04194),POINT (28.9821093 41.0412067),505.0273662617532
POINT (28.98598 41.04395),POINT (28.9821093 41.0412067),505.4936901276582
POINT (28.98675 41.04325),POINT (28.9821093 41.0412067),551.5540326518042
POINT (28.9852 41.04321),POINT (28.9821093 41.0412067),394.28622633527834
POINT (28.97981 41.0548),POINT (28.97870225 41.05463435),123.83477031820556
POINT (28.98519000000001 41.04604000000001),POINT (28.98894300000007 41.05008799900003),573.2742562805682
POINT (28.98563 41.04361),POINT (28.9821093 41.0412067),455.1103493561916
POINT (28.98564 41.04353),POINT (28.9821093 41.0412067),452.10669594219996
POINT (28.98501 41.04486),POINT (28.9821093 41.0412067),479.70809327036056
POINT (28.98573 41.04581),POINT (28.98894300000007 41.05008799900003),548.2869094052368
POINT (28.98516 41.04511),POINT (28.9821093 41.0412067),508.94799312574344
POINT (28.98506 41.0454),POINT (28.9821093 41.0412067),523.4077393548837
POINT (28.98462 41.04359),POINT (28.9821093 41.0412067),362.4679853132221
